,date,unique_id,city_id,shop_id,item_category_id,item_id,monthly_average_price,monthly_sales
4092,2015-03-31,25_1249,7,25,55,1249,299.0,1.0
4093,2015-03-31,25_13881,7,25,55,13881,599.0,9.0
4094,2015-03-31,25_14842,7,25,65,14842,218.4745,9.0
4095,2015-03-31,25_14931,7,25,69,14931,,0.0
4096,2015-03-31,25_16071,7,25,65,16071,449.0,6.0
4097,2015-03-31,25_16147,7,25,64,16147,599.0,1.0
4098,2015-03-31,25_16167,7,25,64,16167,799.0,3.0
4099,2015-03-31,25_16169,7,25,65,16169,297.42,12.0
4100,2015-03-31,25_16182,7,25,64,16182,1499.0,5.0
4101,2015-03-31,25_16184,7,25,65,16184,449.0,3.0
4102,2015-03-31,25_16205,7,25,65,16205,359.0,4.0
4103,2015-03-31,25_16210,7,25,65,16210,359.0,1.0
4104,2015-03-31,25_16227,7,25,65,16227,421.30875,10.0
4105,2015-03-31,25_18186,7,25,57,18186,299.0,2.0
4106,2015-03-31,25_2252,7,25,30,2252,399.0,4.0
4107,2015-03-31,25_2308,7,25,30,2308,199.0,10.0
4108,2015-03-31,25_2574,7,25,55,2574,449.0,4.0
4109,2015-03-31,25_2753,7,25,30,2753,249.16666666666663,5.0
4110,2015-03-31,25_4249,7,25,23,4249,799.5,1.0
4111,2015-03-31,25_482,7,25,73,482,3300.0,8.0
4112,2015-03-31,25_5380,7,25,75,5380,3356.6666666666665,5.0
4113,2015-03-31,25_5459,7,25,55,5459,349.0,2.0
4114,2015-03-31,25_5643,7,25,2,5643,3023.333333333333,3.0
4115,2015-03-31,25_5820,7,25,35,5820,3199.0,4.0
4116,2015-03-31,25_5821,7,25,35,5821,1099.0,19.0
4117,2015-03-31,25_5822,7,25,35,5822,1122.6842105263158,29.0
4118,2015-03-31,25_5823,7,25,35,5823,2732.333333333333,15.0
4119,2015-03-31,25_6185,7,25,30,6185,499.0,3.0
4120,2015-03-31,25_6457,7,25,30,6457,486.5833333333333,3.0
4121,2015-03-31,25_6738,7,25,30,6738,499.0,2.0
4122,2015-03-31,25_7071,7,25,19,7071,999.0,2.0
4123,2015-03-31,25_7220,7,25,22,7220,1299.0,2.0
4124,2015-03-31,25_7856,7,25,28,7856,,0.0
4125,2015-03-31,25_7893,7,25,6,7893,2940.0,2.0
4126,2015-03-31,25_7894,7,25,6,7894,2215.0,5.0
4127,2015-04-30,25_11655,7,25,41,11655,1777.0,9.0
4128,2015-04-30,25_11921,7,25,40,11921,549.0,6.0
4129,2015-04-30,25_1249,7,25,55,1249,299.0,3.0
4130,2015-04-30,25_13881,7,25,55,13881,599.0,2.0
4131,2015-04-30,25_14842,7,25,65,14842,199.0,6.0
4132,2015-04-30,25_14931,7,25,69,14931,765.6666666666666,3.0
4133,2015-04-30,25_16071,7,25,65,16071,449.0,1.0
4134,2015-04-30,25_16147,7,25,64,16147,599.0,6.0
4135,2015-04-30,25_16167,7,25,64,16167,799.0,4.0
4136,2015-04-30,25_16169,7,25,65,16169,299.0,15.0
4137,2015-04-30,25_16182,7,25,64,16182,1499.0,3.0
4138,2015-04-30,25_16184,7,25,65,16184,449.0,2.0
4139,2015-04-30,25_16205,7,25,65,16205,359.0,3.0
4140,2015-04-30,25_16210,7,25,65,16210,,0.0
4141,2015-04-30,25_16227,7,25,65,16227,499.0,4.0
4142,2015-04-30,25_18186,7,25,57,18186,299.0,1.0
4143,2015-04-30,25_2252,7,25,30,2252,389.66,2.0
4144,2015-04-30,25_2308,7,25,30,2308,192.78666666666663,4.0
4145,2015-04-30,25_2574,7,25,55,2574,449.0,5.0
4146,2015-04-30,25_2753,7,25,30,2753,295.8933333333334,4.0
4147,2015-04-30,25_4249,7,25,23,4249,1599.0,2.0
4148,2015-04-30,25_482,7,25,73,482,3300.0,6.0
4149,2015-04-30,25_5380,7,25,75,5380,3490.0,1.0
4150,2015-04-30,25_5459,7,25,55,5459,349.0,2.0
4151,2015-04-30,25_5643,7,25,2,5643,2990.0,2.0
4152,2015-04-30,25_5820,7,25,35,5820,3199.0,8.0
4153,2015-04-30,25_5821,7,25,35,5821,1099.0,7.0
4154,2015-04-30,25_5822,7,25,35,5822,1149.0,15.0
4155,2015-04-30,25_5823,7,25,35,5823,2799.0,17.0
4156,2015-04-30,25_6185,7,25,30,6185,499.0,3.0
4157,2015-04-30,25_6457,7,25,30,6457,685.0,2.0
4158,2015-04-30,25_6738,7,25,30,6738,880.3333333333334,3.0
4159,2015-04-30,25_7071,7,25,19,7071,999.0,1.0
4160,2015-04-30,25_7220,7,25,22,7220,1299.0,2.0
4161,2015-04-30,25_7856,7,25,28,7856,797.25,30.0
4162,2015-04-30,25_7893,7,25,6,7893,2890.0,2.0
4163,2015-04-30,25_7894,7,25,6,7894,2290.0,9.0
4164,2015-05-31,25_11655,7,25,41,11655,1999.0,7.0
4165,2015-05-31,25_11921,7,25,40,11921,579.0,6.0
4166,2015-05-31,25_1249,7,25,55,1249,299.0,1.0
4167,2015-05-31,25_13881,7,25,55,13881,599.0,3.0
4168,2015-05-31,25_14842,7,25,65,14842,199.0,1.0
4169,2015-05-31,25_14931,7,25,69,14931,799.0,3.0
4170,2015-05-31,25_16071,7,25,65,16071,449.0,1.0
4171,2015-05-31,25_16147,7,25,64,16147,599.0,3.0
4172,2015-05-31,25_16167,7,25,64,16167,799.0,2.0
4173,2015-05-31,25_16169,7,25,65,16169,299.0,8.0
4174,2015-05-31,25_16182,7,25,64,16182,1499.0,4.0
4175,2015-05-31,25_16184,7,25,65,16184,449.0,1.0
4176,2015-05-31,25_16205,7,25,65,16205,359.0,4.0
4177,2015-05-31,25_16210,7,25,65,16210,359.0,1.0
4178,2015-05-31,25_16227,7,25,65,16227,499.0,5.0
4179,2015-05-31,25_18186,7,25,57,18186,299.0,2.0
4180,2015-05-31,25_2252,7,25,30,2252,399.0,3.0
4181,2015-05-31,25_2308,7,25,30,2308,199.0,5.0
4182,2015-05-31,25_2574,7,25,55,2574,449.0,4.0
4183,2015-05-31,25_2753,7,25,30,2753,149.3,6.0
4184,2015-05-31,25_4249,7,25,23,4249,1599.0,1.0
4185,2015-05-31,25_482,7,25,73,482,3300.0,4.0
4186,2015-05-31,25_5380,7,25,75,5380,3490.0,2.0
4187,2015-05-31,25_5459,7,25,55,5459,349.0,3.0
4188,2015-05-31,25_5643,7,25,2,5643,2890.0,2.0
4189,2015-05-31,25_5820,7,25,35,5820,3199.0,2.0
4190,2015-05-31,25_5821,7,25,35,5821,1099.0,7.0
4191,2015-05-31,25_5822,7,25,35,5822,1149.0,8.0
4192,2015-05-31,25_5823,7,25,35,5823,2787.30208333375,16.0
4193,2015-05-31,25_6185,7,25,30,6185,499.0,4.0
4194,2015-05-31,25_6457,7,25,30,6457,489.1,5.0
4195,2015-05-31,25_6738,7,25,30,6738,998.9375,5.0
4196,2015-05-31,25_7071,7,25,19,7071,999.0,2.0
4197,2015-05-31,25_7220,7,25,22,7220,1299.0,2.0
4198,2015-05-31,25_7856,7,25,28,7856,,0.0
4199,2015-05-31,25_7893,7,25,6,7893,2840.0,3.0
4200,2015-05-31,25_7894,7,25,6,7894,2290.0,5.0
4201,2015-06-30,25_11655,7,25,41,11655,1999.0,3.0
4202,2015-06-30,25_11921,7,25,40,11921,599.0,5.0
4203,2015-06-30,25_1249,7,25,55,1249,299.0,1.0
4204,2015-06-30,25_13881,7,25,55,13881,599.0,2.0
4205,2015-06-30,25_14842,7,25,65,14842,199.0,2.0
4206,2015-06-30,25_14931,7,25,69,14931,799.0,2.0
4207,2015-06-30,25_16071,7,25,65,16071,299.0,3.0
4208,2015-06-30,25_16147,7,25,64,16147,599.0,1.0
4209,2015-06-30,25_16167,7,25,64,16167,799.0,3.0
4210,2015-06-30,25_16169,7,25,65,16169,299.0,13.0
4211,2015-06-30,25_16182,7,25,64,16182,1499.0,2.0
4212,2015-06-30,25_16184,7,25,65,16184,299.0,1.0
4213,2015-06-30,25_16205,7,25,65,16205,,0.0
4214,2015-06-30,25_16210,7,25,65,16210,359.0,3.0
4215,2015-06-30,25_16227,7,25,65,16227,498.98125,11.0
4216,2015-06-30,25_18186,7,25,57,18186,299.0,2.0
4217,2015-06-30,25_2252,7,25,30,2252,399.0,1.0
4218,2015-06-30,25_2308,7,25,30,2308,199.0,6.0
4219,2015-06-30,25_2574,7,25,55,2574,449.0,3.0
4220,2015-06-30,25_2753,7,25,30,2753,149.2,5.0
4221,2015-06-30,25_4249,7,25,23,4249,1598.75,2.0
4222,2015-06-30,25_482,7,25,73,482,3300.0,1.0
4223,2015-06-30,25_5380,7,25,75,5380,3490.0,1.0
4224,2015-06-30,25_5459,7,25,55,5459,349.0,1.0
4225,2015-06-30,25_5643,7,25,2,5643,2840.0,2.0
4226,2015-06-30,25_5820,7,25,35,5820,3199.0,4.0
4227,2015-06-30,25_5821,7,25,35,5821,1099.0,9.0
4228,2015-06-30,25_5822,7,25,35,5822,1149.0,14.0
4229,2015-06-30,25_5823,7,25,35,5823,2799.0,10.0
4230,2015-06-30,25_6185,7,25,30,6185,499.0,3.0
4231,2015-06-30,25_6457,7,25,30,6457,349.0,2.0
4232,2015-06-30,25_6738,7,25,30,6738,999.0,3.0
4233,2015-06-30,25_7071,7,25,19,7071,998.75,2.0
4234,2015-06-30,25_7220,7,25,22,7220,1299.0,2.0
4235,2015-06-30,25_7856,7,25,28,7856,999.0,1.0
4236,2015-06-30,25_7893,7,25,6,7893,2490.0,2.0
4237,2015-06-30,25_7894,7,25,6,7894,2290.0,5.0
4238,2015-07-31,25_11655,7,25,41,11655,1999.0,6.0
4239,2015-07-31,25_11921,7,25,40,11921,599.0,11.0
4240,2015-07-31,25_1249,7,25,55,1249,299.0,1.0
4241,2015-07-31,25_13881,7,25,55,13881,599.0,4.0
4242,2015-07-31,25_14842,7,25,65,14842,199.0,6.0
4243,2015-07-31,25_14931,7,25,69,14931,799.0,4.0
4244,2015-07-31,25_16071,7,25,65,16071,299.0,2.0
4245,2015-07-31,25_16147,7,25,64,16147,599.0,2.0
4246,2015-07-31,25_16167,7,25,64,16167,799.0,3.0
4247,2015-07-31,25_16169,7,25,65,16169,299.0,6.0
4248,2015-07-31,25_16182,7,25,64,16182,1499.0,1.0
4249,2015-07-31,25_16184,7,25,65,16184,299.0,6.0
4250,2015-07-31,25_16205,7,25,65,16205,359.0,4.0
4251,2015-07-31,25_16210,7,25,65,16210,359.0,2.0
4252,2015-07-31,25_16227,7,25,65,16227,499.0,10.0
4253,2015-07-31,25_18186,7,25,57,18186,299.0,3.0
4254,2015-07-31,25_2252,7,25,30,2252,399.0,3.0
4255,2015-07-31,25_2308,7,25,30,2308,199.0,9.0
4256,2015-07-31,25_2574,7,25,55,2574,449.0,3.0
4257,2015-07-31,25_2753,7,25,30,2753,299.0,1.0
4258,2015-07-31,25_4249,7,25,23,4249,1599.0,1.0
4259,2015-07-31,25_482,7,25,73,482,3300.0,3.0
4260,2015-07-31,25_5380,7,25,75,5380,3490.0,5.0
4261,2015-07-31,25_5459,7,25,55,5459,349.0,2.0
4262,2015-07-31,25_5643,7,25,2,5643,2623.333333333333,4.0
4263,2015-07-31,25_5820,7,25,35,5820,3199.0,3.0
4264,2015-07-31,25_5821,7,25,35,5821,1099.0,7.0
4265,2015-07-31,25_5822,7,25,35,5822,1149.0,12.0
4266,2015-07-31,25_5823,7,25,35,5823,2799.0,11.0
4267,2015-07-31,25_6185,7,25,30,6185,499.0,6.0
4268,2015-07-31,25_6457,7,25,30,6457,699.0,2.0
4269,2015-07-31,25_6738,7,25,30,6738,999.0,3.0
4270,2015-07-31,25_7071,7,25,19,7071,999.0,2.0
4271,2015-07-31,25_7220,7,25,22,7220,1299.0,2.0
4272,2015-07-31,25_7856,7,25,28,7856,1199.0,4.0
4273,2015-07-31,25_7893,7,25,6,7893,2890.0,1.0
4274,2015-07-31,25_7894,7,25,6,7894,2323.333333333333,4.0
4275,2015-08-31,25_11655,7,25,41,11655,1999.0,3.0
4276,2015-08-31,25_11921,7,25,40,11921,549.0,4.0
4277,2015-08-31,25_1249,7,25,55,1249,299.0,1.0
4278,2015-08-31,25_13881,7,25,55,13881,639.0,3.0
4279,2015-08-31,25_14842,7,25,65,14842,199.0,3.0
4280,2015-08-31,25_14931,7,25,69,14931,799.0,4.0
4281,2015-08-31,25_16071,7,25,65,16071,299.0,5.0
4282,2015-08-31,25_16147,7,25,64,16147,599.0,5.0
4283,2015-08-31,25_16167,7,25,64,16167,799.0,6.0
4284,2015-08-31,25_16169,7,25,65,16169,299.0,12.0
4285,2015-08-31,25_16182,7,25,64,16182,1819.0,3.0
4286,2015-08-31,25_16184,7,25,65,16184,299.0,3.0
4287,2015-08-31,25_16205,7,25,65,16205,359.0,2.0
4288,2015-08-31,25_16210,7,25,65,16210,359.0,3.0
4289,2015-08-31,25_16227,7,25,65,16227,499.0,5.0
4290,2015-08-31,25_18186,7,25,57,18186,299.0,6.0
4291,2015-08-31,25_2252,7,25,30,2252,399.0,3.0
4292,2015-08-31,25_2308,7,25,30,2308,199.0,7.0
4293,2015-08-31,25_2574,7,25,55,2574,449.0,3.0
4294,2015-08-31,25_2753,7,25,30,2753,149.25,4.0
4295,2015-08-31,25_4249,7,25,23,4249,1240.63,5.0
4296,2015-08-31,25_482,7,25,73,482,3300.0,1.0
4297,2015-08-31,25_5380,7,25,75,5380,3490.0,3.0
4298,2015-08-31,25_5459,7,25,55,5459,349.0,3.0
4299,2015-08-31,25_5643,7,25,2,5643,2490.0,4.0
4300,2015-08-31,25_5820,7,25,35,5820,3199.0,5.0
4301,2015-08-31,25_5821,7,25,35,5821,1099.0,2.0
4302,2015-08-31,25_5822,7,25,35,5822,1149.0,15.0
4303,2015-08-31,25_5823,7,25,35,5823,2799.0,11.0
4304,2015-08-31,25_6185,7,25,30,6185,499.0,3.0
4305,2015-08-31,25_6457,7,25,30,6457,611.5,4.0
4306,2015-08-31,25_6738,7,25,30,6738,999.0,1.0
4307,2015-08-31,25_7071,7,25,19,7071,999.0,1.0
4308,2015-08-31,25_7220,7,25,22,7220,1299.0,1.0
4309,2015-08-31,25_7856,7,25,28,7856,1199.0,4.0
4310,2015-08-31,25_7893,7,25,6,7893,2490.0,2.0
4311,2015-08-31,25_7894,7,25,6,7894,2190.0,3.0
4312,2015-09-30,25_11655,7,25,41,11655,1999.0,1.0
4313,2015-09-30,25_11921,7,25,40,11921,549.0,3.0
4314,2015-09-30,25_1249,7,25,55,1249,299.0,1.0
4315,2015-09-30,25_13881,7,25,55,13881,659.0,4.0
4316,2015-09-30,25_14842,7,25,65,14842,199.0,4.0
4317,2015-09-30,25_14931,7,25,69,14931,799.0,7.0
4318,2015-09-30,25_16071,7,25,65,16071,299.0,6.0
4319,2015-09-30,25_16147,7,25,64,16147,599.0,2.0
4320,2015-09-30,25_16167,7,25,64,16167,799.0,4.0
4321,2015-09-30,25_16169,7,25,65,16169,299.0,8.0
4322,2015-09-30,25_16182,7,25,64,16182,1989.0,1.0
4323,2015-09-30,25_16184,7,25,65,16184,299.0,3.0
4324,2015-09-30,25_16205,7,25,65,16205,359.0,1.0
4325,2015-09-30,25_16210,7,25,65,16210,359.0,5.0
4326,2015-09-30,25_16227,7,25,65,16227,499.0,7.0
4327,2015-09-30,25_18186,7,25,57,18186,299.0,2.0
4328,2015-09-30,25_2252,7,25,30,2252,399.0,3.0
4329,2015-09-30,25_2308,7,25,30,2308,299.0,2.0
4330,2015-09-30,25_2574,7,25,55,2574,449.0,4.0
4331,2015-09-30,25_2753,7,25,30,2753,149.16666666666666,3.0
4332,2015-09-30,25_4249,7,25,23,4249,882.26,1.0
4333,2015-09-30,25_482,7,25,73,482,3300.0,2.0
4334,2015-09-30,25_5380,7,25,75,5380,3490.0,1.0
4335,2015-09-30,25_5459,7,25,55,5459,349.0,1.0
4336,2015-09-30,25_5643,7,25,2,5643,3290.0,1.0
4337,2015-09-30,25_5820,7,25,35,5820,3199.0,6.0
4338,2015-09-30,25_5821,7,25,35,5821,1099.0,10.0
4339,2015-09-30,25_5822,7,25,35,5822,1149.0,25.0
4340,2015-09-30,25_5823,7,25,35,5823,2799.0,16.0
4341,2015-09-30,25_6185,7,25,30,6185,499.0,2.0
4342,2015-09-30,25_6457,7,25,30,6457,699.0,2.0
4343,2015-09-30,25_6738,7,25,30,6738,999.0,1.0
4344,2015-09-30,25_7071,7,25,19,7071,998.8333333333334,6.0
4345,2015-09-30,25_7220,7,25,22,7220,1299.0,3.0
4346,2015-09-30,25_7856,7,25,28,7856,1199.0,4.0
4347,2015-09-30,25_7893,7,25,6,7893,2740.0,2.0
4348,2015-09-30,25_7894,7,25,6,7894,2239.75,2.0
4349,2015-10-31,25_11655,7,25,41,11655,,
4350,2015-10-31,25_11921,7,25,40,11921,,
4351,2015-10-31,25_1249,7,25,55,1249,,
4352,2015-10-31,25_13881,7,25,55,13881,,
4353,2015-10-31,25_14842,7,25,65,14842,,
4354,2015-10-31,25_14931,7,25,69,14931,,
4355,2015-10-31,25_16071,7,25,65,16071,,
4356,2015-10-31,25_16147,7,25,64,16147,,
4357,2015-10-31,25_16167,7,25,64,16167,,
4358,2015-10-31,25_16169,7,25,65,16169,,
4359,2015-10-31,25_16182,7,25,64,16182,,
4360,2015-10-31,25_16184,7,25,65,16184,,
4361,2015-10-31,25_16205,7,25,65,16205,,
4362,2015-10-31,25_16210,7,25,65,16210,,
4363,2015-10-31,25_16227,7,25,65,16227,,
4364,2015-10-31,25_18186,7,25,57,18186,,
4365,2015-10-31,25_2252,7,25,30,2252,,
4366,2015-10-31,25_2308,7,25,30,2308,,
4367,2015-10-31,25_2574,7,25,55,2574,,
4368,2015-10-31,25_2753,7,25,30,2753,,
4369,2015-10-31,25_4249,7,25,23,4249,,
4370,2015-10-31,25_482,7,25,73,482,,
4371,2015-10-31,25_5380,7,25,75,5380,,
4372,2015-10-31,25_5459,7,25,55,5459,,
4373,2015-10-31,25_5643,7,25,2,5643,,
4374,2015-10-31,25_5820,7,25,35,5820,,
4375,2015-10-31,25_5821,7,25,35,5821,,
4376,2015-10-31,25_5822,7,25,35,5822,,
4377,2015-10-31,25_5823,7,25,35,5823,,
4378,2015-10-31,25_6185,7,25,30,6185,,
4379,2015-10-31,25_6457,7,25,30,6457,,
4380,2015-10-31,25_6738,7,25,30,6738,,
4381,2015-10-31,25_7071,7,25,19,7071,,
4382,2015-10-31,25_7220,7,25,22,7220,,
4383,2015-10-31,25_7856,7,25,28,7856,,
4384,2015-10-31,25_7893,7,25,6,7893,,
4385,2015-10-31,25_7894,7,25,6,7894,,
4386,2013-01-31,26_17717,7,26,79,17717,476.1428571428572,11.0
4387,2013-01-31,26_2308,7,26,30,2308,799.0,15.0
4388,2013-01-31,26_5821,7,26,35,5821,599.0,1.0
4389,2013-01-31,26_5822,7,26,35,5822,999.0,2.0
4390,2013-01-31,26_5823,7,26,35,5823,,
4391,2013-01-31,26_7856,7,26,28,7856,799.0,13.0
4392,2013-01-31,26_7894,7,26,6,7894,1489.9,6.0
4393,2013-02-28,26_17717,7,26,79,17717,456.5833333333333,8.0
4394,2013-02-28,26_2308,7,26,30,2308,827.5357142857143,19.0
4395,2013-02-28,26_5821,7,26,35,5821,,0.0
4396,2013-02-28,26_5822,7,26,35,5822,1032.3333333333333,3.0
4397,2013-02-28,26_5823,7,26,35,5823,2599.0,1.0
4398,2013-02-28,26_7856,7,26,28,7856,778.975,12.0
4399,2013-02-28,26_7894,7,26,6,7894,1490.0,11.0
4400,2013-03-31,26_17717,7,26,79,17717,542.0,11.0
4401,2013-03-31,26_2308,7,26,30,2308,849.0,4.0
4402,2013-03-31,26_5821,7,26,35,5821,599.0,1.0
4403,2013-03-31,26_5822,7,26,35,5822,1049.0,7.0
4404,2013-03-31,26_5823,7,26,35,5823,2599.0,2.0
4405,2013-03-31,26_7856,7,26,28,7856,798.95,12.0
4406,2013-03-31,26_7894,7,26,6,7894,1490.0,11.0
4407,2013-04-30,26_17717,7,26,79,17717,671.75,4.0
4408,2013-04-30,26_2308,7,26,30,2308,782.3333333333334,7.0
4409,2013-04-30,26_5821,7,26,35,5821,599.0,1.0
4410,2013-04-30,26_5822,7,26,35,5822,1048.875,4.0
4411,2013-04-30,26_5823,7,26,35,5823,2599.0,3.0
4412,2013-04-30,26_7856,7,26,28,7856,799.0,9.0
4413,2013-04-30,26_7894,7,26,6,7894,1490.0,5.0
4414,2013-05-31,26_17717,7,26,79,17717,499.5,2.0
4415,2013-05-31,26_2308,7,26,30,2308,649.0,4.0
4416,2013-05-31,26_5821,7,26,35,5821,599.0,2.0
4417,2013-05-31,26_5822,7,26,35,5822,1049.0,8.0
4418,2013-05-31,26_5823,7,26,35,5823,2599.0,2.0
4419,2013-05-31,26_7856,7,26,28,7856,799.0,8.0
4420,2013-05-31,26_7894,7,26,6,7894,1490.0,3.0
4421,2013-06-30,26_17717,7,26,79,17717,354.5555555556667,5.0
4422,2013-06-30,26_2308,7,26,30,2308,649.0,4.0
4423,2013-06-30,26_5821,7,26,35,5821,539.0,2.0
4424,2013-06-30,26_5822,7,26,35,5822,1049.0,6.0
4425,2013-06-30,26_5823,7,26,35,5823,2599.0,2.0
4426,2013-06-30,26_7856,7,26,28,7856,784.4545454545455,13.0
4427,2013-06-30,26_7894,7,26,6,7894,1490.0,5.0
4428,2013-07-31,26_17717,7,26,79,17717,399.0,1.0
4429,2013-07-31,26_2308,7,26,30,2308,649.0,5.0
4430,2013-07-31,26_5821,7,26,35,5821,,0.0
4431,2013-07-31,26_5822,7,26,35,5822,1049.0,8.0
4432,2013-07-31,26_5823,7,26,35,5823,,0.0
4433,2013-07-31,26_7856,7,26,28,7856,799.0,2.0
4434,2013-07-31,26_7894,7,26,6,7894,1490.0,8.0
4435,2013-08-31,26_17717,7,26,79,17717,,0.0
4436,2013-08-31,26_2308,7,26,30,2308,649.0,5.0
4437,2013-08-31,26_5821,7,26,35,5821,599.0,3.0
4438,2013-08-31,26_5822,7,26,35,5822,1049.0,11.0
4439,2013-08-31,26_5823,7,26,35,5823,2599.0,2.0
4440,2013-08-31,26_7856,7,26,28,7856,781.2222222222222,12.0
4441,2013-08-31,26_7894,7,26,6,7894,1490.0,3.0
4442,2013-09-30,26_17717,7,26,79,17717,699.0,1.0
4443,2013-09-30,26_2308,7,26,30,2308,649.0,3.0
4444,2013-09-30,26_5821,7,26,35,5821,599.0,1.0
4445,2013-09-30,26_5822,7,26,35,5822,1049.0,9.0
4446,2013-09-30,26_5823,7,26,35,5823,2599.0,1.0
4447,2013-09-30,26_7856,7,26,28,7856,799.0,11.0
4448,2013-09-30,26_7894,7,26,6,7894,1490.0,9.0
4449,2013-10-31,26_17717,7,26,79,17717,413.375,7.0
4450,2013-10-31,26_2308,7,26,30,2308,649.0,5.0
4451,2013-10-31,26_5821,7,26,35,5821,599.0,1.0
4452,2013-10-31,26_5822,7,26,35,5822,1049.0,9.0
4453,2013-10-31,26_5823,7,26,35,5823,2599.0,2.0
4454,2013-10-31,26_7856,7,26,28,7856,799.0,10.0
4455,2013-10-31,26_7894,7,26,6,7894,1490.0,7.0
4456,2013-11-30,26_17717,7,26,79,17717,464.0,2.0
4457,2013-11-30,26_2308,7,26,30,2308,649.0,2.0
4458,2013-11-30,26_5821,7,26,35,5821,649.0,4.0
4459,2013-11-30,26_5822,7,26,35,5822,1049.0,6.0
4460,2013-11-30,26_5823,7,26,35,5823,2425.7066666660003,8.0
4461,2013-11-30,26_7856,7,26,28,7856,799.0,7.0
4462,2013-11-30,26_7894,7,26,6,7894,1490.0,8.0
4463,2013-12-31,26_17717,7,26,79,17717,559.5,4.0
4464,2013-12-31,26_2308,7,26,30,2308,354.0,5.0
4465,2013-12-31,26_5821,7,26,35,5821,649.0,5.0
4466,2013-12-31,26_5822,7,26,35,5822,1049.0,11.0
4467,2013-12-31,26_5823,7,26,35,5823,2599.0,4.0
4468,2013-12-31,26_7856,7,26,28,7856,799.0,12.0
4469,2013-12-31,26_7894,7,26,6,7894,1490.0,15.0
4470,2014-01-31,26_17717,7,26,79,17717,445.6111111111666,10.0
4471,2014-01-31,26_2308,7,26,30,2308,299.0,3.0
4472,2014-01-31,26_5821,7,26,35,5821,649.0,4.0
4473,2014-01-31,26_5822,7,26,35,5822,1049.0,10.0
4474,2014-01-31,26_5823,7,26,35,5823,2599.0,3.0
4475,2014-01-31,26_7856,7,26,28,7856,784.4545454545455,15.0
4476,2014-01-31,26_7894,7,26,6,7894,1490.0,2.0
4477,2014-02-28,26_17717,7,26,79,17717,953.0,3.0
4478,2014-02-28,26_2308,7,26,30,2308,298.90000000000003,3.0
4479,2014-02-28,26_5821,7,26,35,5821,649.0,3.0
4480,2014-02-28,26_5822,7,26,35,5822,1049.0,9.0
4481,2014-02-28,26_5823,7,26,35,5823,2599.0,4.0
4482,2014-02-28,26_7856,7,26,28,7856,799.0,12.0
4483,2014-02-28,26_7894,7,26,6,7894,1390.0,2.0
4484,2014-03-31,26_17717,7,26,79,17717,1032.8333333333333,6.0
4485,2014-03-31,26_2308,7,26,30,2308,299.0,3.0
4486,2014-03-31,26_5821,7,26,35,5821,649.0,1.0
4487,2014-03-31,26_5822,7,26,35,5822,1049.0,28.0
4488,2014-03-31,26_5823,7,26,35,5823,2599.0,6.0
4489,2014-03-31,26_7856,7,26,28,7856,799.0,8.0
4490,2014-03-31,26_7894,7,26,6,7894,1415.0,4.0
4491,2014-04-30,26_17717,7,26,79,17717,802.3333333333334,3.0
4492,2014-04-30,26_2308,7,26,30,2308,299.0,2.0
4493,2014-04-30,26_5821,7,26,35,5821,649.0,5.0
4494,2014-04-30,26_5822,7,26,35,5822,1049.0,18.0
4495,2014-04-30,26_5823,7,26,35,5823,2598.9375,5.0
4496,2014-04-30,26_7856,7,26,28,7856,799.0,9.0
4497,2014-04-30,26_7894,7,26,6,7894,1430.0,5.0
4498,2014-05-31,26_17717,7,26,79,17717,664.6666666666666,3.0
4499,2014-05-31,26_2308,7,26,30,2308,299.0,3.0
4500,2014-05-31,26_5821,7,26,35,5821,649.0,3.0
4501,2014-05-31,26_5822,7,26,35,5822,1049.0,24.0
4502,2014-05-31,26_5823,7,26,35,5823,2599.0,5.0
4503,2014-05-31,26_7856,7,26,28,7856,799.0,7.0
4504,2014-05-31,26_7894,7,26,6,7894,,0.0
4505,2014-06-30,26_17717,7,26,79,17717,617.2,6.0
4506,2014-06-30,26_2308,7,26,30,2308,299.0,1.0
4507,2014-06-30,26_5821,7,26,35,5821,649.0,4.0
4508,2014-06-30,26_5822,7,26,35,5822,1048.9857142857145,13.0
4509,2014-06-30,26_5823,7,26,35,5823,2599.0,2.0
4510,2014-06-30,26_7856,7,26,28,7856,799.0,11.0
4511,2014-06-30,26_7894,7,26,6,7894,1440.0,5.0
4512,2014-07-31,26_17717,7,26,79,17717,842.5,6.0
4513,2014-07-31,26_2308,7,26,30,2308,299.0,2.0
4514,2014-07-31,26_5821,7,26,35,5821,649.0,5.0
4515,2014-07-31,26_5822,7,26,35,5822,1049.0,11.0
4516,2014-07-31,26_5823,7,26,35,5823,2599.0,3.0
4517,2014-07-31,26_7856,7,26,28,7856,799.0,4.0
4518,2014-07-31,26_7894,7,26,6,7894,1423.3333333333333,3.0
4519,2014-08-31,26_17717,7,26,79,17717,806.166666666625,13.0
4520,2014-08-31,26_2308,7,26,30,2308,,0.0
4521,2014-08-31,26_5821,7,26,35,5821,649.0,5.0
4522,2014-08-31,26_5822,7,26,35,5822,1049.0,18.0
4523,2014-08-31,26_5823,7,26,35,5823,2599.0,4.0
4524,2014-08-31,26_7856,7,26,28,7856,799.0,5.0
4525,2014-08-31,26_7894,7,26,6,7894,1389.85,2.0
4526,2014-09-30,26_17717,7,26,79,17717,1114.5555555555557,11.0
